Date,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2006-09-01,207382.0127728077,131786.05023988674,230597.09245263165,281530.0535795954,121408.85369761435,480089.96354313823,236592.7322744201,306952.5647169501,274522.44689054164,395529.8488571486,256137.7230988966,163647.49542043149,471897.1526567112,194155.42428884155,206668.9337719134,118091.44950031879,120291.0057035901,115034.8562149155,110740.8796571745,152099.30275420524,203373.97883776194,341961.16380484105,358322.64992395573,148292.15005333858,214227.0016421515,118047.67828348778,139740.38131908435,185166.1135988397,131272.86044853352,333872.362923669,257987.15226313972,366797.1467617671,180986.1097191252,281500.9541941032,161605.49943497148,,132065.09569176022,105982.27284829499,263440.9112591413,165418.87875903878,296287.45573331835,158233.20410044794,140113.41356947468,143077.38182144848,137542.6045753891,211676.8528342267,208662.47084189285,265204.0502193919,305917.60598353174,102886.76973921602,176896.16057871934,192503.13434047112
2006-10-01,207697.17170051625,132515.87465846006,232502.91345580842,280214.583458609,121778.94382539215,478915.0410531938,236505.10407194615,306645.21945789945,275819.845684839,394392.1573691292,256110.55579348237,164101.33318996744,472724.30674541305,194122.5043526288,206941.19260618454,118506.05990942293,120575.59575386783,115381.56279081287,111034.86430433218,152762.21574198478,203930.06374136521,342431.4207973498,356150.008236215,147909.69210084356,213920.1081158988,119128.06816289597,140105.92560751992,186322.44462027843,131427.67227658746,332603.7321833624,257249.64693407496,366351.81160005723,182790.07226883373,282036.6915471695,162414.595908385,,132045.20511190224,106317.28636057871,265019.16190343996,165892.96713836162,294644.7930968767,159041.88636983474,140280.4474520618,143805.30960072723,138265.88669813963,214849.10386099105,209774.31697609473,264913.87550409767,308277.45768864796,103353.9670185579,177232.53758387823,193920.8970081648
2006-11-01,207862.337455439,132970.97227286533,233991.59686748698,278444.2886257675,122095.44673414035,477662.27429650474,236185.07525611037,306110.78117623803,276345.10525972274,392622.3284996422,255726.7269167604,164437.6355113288,473760.37317205715,194306.9354956573,207183.58197475245,118831.62167052954,120851.35348870291,115643.44873140601,111333.93099593844,153420.51822670194,204296.69053009167,342513.61676978855,353871.37267565477,147471.28913735982,213595.32118186817,120020.77907810362,140479.04207007354,187480.16683893037,131673.29445883355,330770.0801611815,256357.52884627195,365602.84630364896,184341.95101208054,282346.4994883332,163090.89533819063,,131963.331048692,106649.33487807917,266234.4981706283,166271.83782078812,292818.94841978274,159653.13843859275,140585.5308359566,144410.93033760996,138958.56027574628,217801.71901960796,210926.77775340783,264565.664954657,309962.14731341106,103645.71893890819,177503.58410134222,195475.10047923643
2006-12-01,207962.0023861249,133316.19327727516,235480.86531387537,276644.9576245584,122350.6691717329,476575.36144844483,236052.49516867512,305575.76443861524,276578.0217840134,390971.02348931646,254959.02018081327,164805.92303487254,473981.1934009891,194296.51847252983,207511.53231376773,119129.38524011437,121147.24636511413,115974.37339353141,111542.52790160116,154029.35364030607,204544.88973537894,342286.3122686983,351871.78954325983,146938.39923339835,213473.32561208378,120719.12415809574,140782.76440952832,188747.93129676508,131867.89118310905,329476.30528445746,255312.02506683776,364429.9157474868,185565.38104183858,282675.7625680734,163698.09409089293,,131828.45177861582,106978.77681217704,267439.3888762901,166591.54587677427,291399.5789991464,160144.02499098945,140986.0770887794,144933.38136296425,139645.67466619995,220471.03338966184,212018.85441913013,264341.1150061563,311151.5409793453,103808.09031078567,177678.681612962,196892.41666010147
2007-01-01,207998.84653114373,133513.38190849734,236688.9600160476,274744.88536422234,122586.89227731929,475678.25428283185,236007.97960420768,305391.27853828203,275956.9922325617,390375.52355566644,253987.72507960928,165144.44171224465,474373.5187337063,195571.243407625,208016.11881488698,119233.65476936288,121410.98602762568,116243.86487428802,111710.72395690647,154602.85934695517,204748.39163106677,342087.7962205568,350399.3891189066,146323.47180065766,213469.17443301866,121233.99741426675,140999.14958899876,189720.8902828684,132030.79418324583,328124.3212780788,254398.37046969988,363209.3810301633,186458.4933662621,282950.47365934745,164312.08765498517,,131682.41024507777,107260.34255785827,268387.4595426558,166914.97447954523,289854.9260589388,160569.2591798626,141662.34094592658,145308.6919100019,140008.36540023735,223130.76969874374,213120.9212154107,264087.5239065276,312045.8216785014,103826.56755843603,177937.4522636788,198014.9787358792
2007-02-01,208038.06693157813,133956.71941317283,237518.0514692847,273402.1788848179,122810.38752895973,474625.8679533054,235893.58012110429,305414.086447864,275644.3174778283,391294.47622397245,252937.81508642505,165515.65642885253,474410.601625243,195913.81913399312,208522.2112625963,119311.033060098,121669.12177330568,116482.71365417606,111869.54331154445,155161.10867233577,204761.94429591962,341812.9841696321,349369.92794342554,145706.13676063064,213552.17773201034,121583.50066125859,141170.77654946942,190384.98285715654,132137.61273748326,327203.754433155,253410.55304154233,362319.7328327988,187163.7853448481,283174.37812697206,164896.40870474098,,131589.10494623997,107468.3547079474,269253.43675609265,167301.5188588278,288742.1876088449,160971.12777826874,142153.39918590506,145694.0642336736,140151.12758606038,225731.75681990758,214118.15395453712,263986.39011993137,313182.3655052786,103970.98801778117,178168.86024530465,198880.3065653351
2007-03-01,208066.3657971914,134498.06507078293,237870.21641278212,272689.7249606007,122982.04423449423,473120.2828592413,235829.23628250323,305464.77396780514,275558.0344245759,392525.0798959266,251731.43689284092,165871.70808001727,474866.2994196511,195920.38809147206,208926.5313409665,119305.31990028611,121910.80890601862,116749.04940036195,111981.11946068103,155787.7442748783,204573.2956372852,341856.6979724332,348751.091926567,145052.98533022692,213460.4728371267,121813.43465926759,141320.13313357474,190879.9340518132,132305.58364833283,326066.37628449587,252876.6221805359,362082.4749295451,187661.25743625805,283471.20583574433,165551.14499468054,,131460.6543522288,107633.15773447229,270288.8956107076,167786.54722375545,287862.2603677632,161346.2346524262,142401.9660315217,146150.28100331666,140133.26692136232,228381.20769005307,214727.6976373849,263920.8684043506,314917.1609014089,104206.31750500629,178436.70609298078,199810.29225463528
2007-04-01,208095.17901054723,135193.01626159268,238345.58761456047,272432.12125376664,123178.34956695157,471190.18940111256,235964.21525158573,305273.59264231165,276098.28123410814,393552.006898781,250338.34862515086,166246.5428391512,475317.1611812071,196150.50681659384,209115.11158027456,119376.75007119348,122166.82894759854,117112.53810956229,111997.13859884063,156433.26526219945,204265.16164828252,341989.0232645766,348112.37048733677,144405.48605310413,213173.75346927412,122023.58156425603,141418.57664820072,191606.7594429391,132424.82191615293,324413.15173722146,252271.43262721528,362230.024674318,188427.14010528507,283592.5833370723,166226.38629369508,,131316.70839879042,107807.82022512873,271735.2133374258,168234.2360828501,287012.29861224716,161603.27110188734,142479.65289673582,146688.88811641015,140350.35566965348,230877.15460006535,215065.66063454314,264073.6258099912,317113.69741917023,104484.85659980735,178601.47294961606,200894.83738316246
2007-05-01,208003.35808131806,135613.6540881259,239132.0712065096,272105.742985881,123277.08445990633,468179.6329025212,236365.98595260692,304923.08215029974,276879.22918943415,394030.7328856866,248524.36238689613,166566.9271390282,475511.53460755193,196712.3384775196,209135.74413610043,119355.50346496356,122301.47546949254,117552.02936728277,111994.21307333662,156868.32675371045,203872.12952597844,342050.6083149701,347380.0978259336,143631.19184045345,212683.62727629967,122413.68274237275,141465.86629187744,192278.50112455935,132496.66520329937,322369.5569236768,251826.0990481628,362168.1063203009,189192.54690463704,283825.22343041975,166956.3818848092,,131148.49182222216,108039.81061096716,273228.0104558112,168664.68074537587,286246.1670801845,161852.30351054415,142616.3334574826,147223.9080535555,140747.38643111836,233327.3306524152,215317.24533641108,263890.4208047863,319069.0287497242,104725.11029448714,178680.4723308282,202188.40268851913
2007-06-01,207739.54111358858,135890.34857939815,239947.65618516484,271186.92634856753,123369.30674144586,464712.5572649346,236782.1948069456,304246.74125767295,277872.03567138436,394131.76439776475,246257.20471138656,166783.61049591683,475482.27168244816,197186.17232378348,209014.55788481247,119321.62048341114,122347.45718947372,117935.7819073273,112013.04451418377,157223.92982644154,203208.2035206569,341842.32754458644,346353.200728964,142906.0036204276,212046.509320561,122751.17211271205,141460.75183746233,192921.4057385833,132241.24769552134,319567.0902810803,251114.7628088681,361410.5646103302,190323.26710029505,283860.7914982824,167662.71304613564,,130995.6956878251,108343.25932133256,274258.48281838436,168992.20044721817,284623.71737585875,162019.8061418988,143003.05866103794,147704.6841979588,141263.6138594337,236012.08503246712,215688.48135930745,263297.67471158324,320327.3957612789,104924.19739043091,178677.14519893634,203628.1651816892
2007-07-01,207249.45737525515,135983.17074128598,240787.16551898964,269642.7721307306,123434.3033653724,460275.3158168522,237089.20614613977,303393.9324522926,278420.68345315964,394139.10242386605,243526.04548759703,166885.98167029288,474636.279416618,197631.4823910014,208739.33885218148,119199.89673606442,122344.14963435281,118250.51829153947,112088.41827316018,157499.13535296466,202165.32911287944,341379.3997183522,344959.0122207194,142034.4058800974,211167.7950914076,122925.1318505588,141432.8253061771,193338.06187237683,132103.81906908183,316239.4019816194,250483.0578113367,359999.11184280476,191211.1198683261,283917.55207311315,168271.3239908324,,130791.5210534379,108706.41948863225,274798.7426948916,169345.40994400342,283321.6909614484,162184.23023887773,143353.69771744616,148100.33327104256,141724.2942177578,238720.32934452966,215902.0162731862,262180.88617272855,320910.7309113752,105075.01579069784,178487.02233693143,204707.28450354806
2007-08-01,206670.62815723472,136107.91571068586,241585.32693057516,267523.6015653548,123599.71659350653,455648.2912058167,237233.93191441832,302621.4676051649,278646.3029814959,394050.61252025637,240507.52008239497,166923.58498359623,474008.7337092964,198015.73202709408,208389.77441825517,119161.67980988092,122432.4523444457,118588.27819153418,112178.67690939528,157890.1816507895,201853.93700993535,340813.0909425441,343513.8404020551,141272.7775639604,210355.2210855829,123073.42573259912,141371.2660521888,193893.7971535154,132017.1782645915,312665.6275688562,249955.68098998102,358288.6235340934,191976.3224552753,283996.0397240881,168820.0245411528,,130550.3603997256,109050.27934482765,274902.72877403634,169598.9070598422,281857.7408419451,162320.7087373902,143797.78165049932,148407.06024342022,142213.92793816837,241385.5276464265,215894.11369499448,260939.0696825583,321362.47956800787,105232.87183749834,178360.59611921143,205484.27386447543
2007-09-01,205979.28869735994,136207.70813663394,242547.04263959182,264872.6196726707,123716.73859146405,450448.21299791156,237048.42347031855,302089.5347721586,278421.6785150322,394059.2889822144,237417.19818093325,166813.49137698175,473024.0664563267,198317.29308564673,207834.0403677394,119114.29504643702,122545.44215691579,118846.45609477418,112262.84206494584,158238.06517686302,201984.51771069146,339995.5114511284,342094.4770702189,140314.38937000337,209549.04068076925,123266.06932776736,141249.65377711543,194454.61652207607,132056.96795970187,308674.6350964895,249418.16964641635,356613.62189525156,192222.39351496683,284002.051148854,169251.6142752569,,130363.97749731329,109322.05821783065,274861.9507136727,169726.42304242947,280791.1475007255,162406.5713734272,144156.03479449326,148551.02897158172,142696.44404463036,243398.94209107666,216037.55835131856,259803.23427669727,321566.05708847236,105335.37531246668,178267.0591800014,206007.86918913282
2007-10-01,205236.7289327204,136296.22304402987,243529.0415111617,262199.30136505194,123817.7418992124,444991.17389052175,236604.87341369526,301562.3423767435,278320.25003456377,394528.2605241621,234256.51460107588,166598.08105114437,472651.47554408706,198510.4538160755,207215.21762595003,119184.39616932905,122674.92393111055,119062.45986956374,112379.06968371583,158493.3439813494,202566.69176646264,338498.5142389627,340494.95743986784,139350.8598820041,208832.6146978609,123514.99323733286,141064.26566684517,195072.96547396423,131762.9642751071,304804.85103638796,248798.2953337228,355085.4436188021,192297.28011166363,284208.1400087714,169590.98454876203,,130147.29589792178,109503.01374511444,274541.21379335184,169809.98268290094,279608.7101087069,162342.72564893603,144575.3886651461,148577.75665350564,143140.76866066223,244947.08995509412,216451.28883360582,258819.83205144884,321049.24891875003,105431.35521367635,178297.06985778036,206600.32225124713
2007-11-01,204345.3138897496,136283.64543624676,244363.7170354703,258700.08960773385,123812.73359960837,439505.6670518949,235871.01732026716,300638.1054284144,277811.57536888955,394814.4689140197,230951.65884706215,166199.6810641303,472220.6728966495,198681.87012690902,206570.84538711363,119400.47171699762,122794.5479184875,119085.4164122645,112425.39788644992,158697.13039821383,202561.80767305134,335998.77087992505,338848.37600435014,138274.89148274608,207856.77591950682,123646.1646422973,140753.82567167902,195758.60956351404,131434.20561523593,299347.96297078824,247848.28937481777,353548.86800544034,192287.33156099438,284415.6875189385,169842.3507804446,,129792.32079675782,109670.12066051929,273846.3666992509,169916.77020412465,278846.3026988624,162208.50264259073,145049.2655720453,148414.35953220085,143511.00339099244,246251.17973526404,217071.84228738886,257847.60703561726,319800.00855942356,105470.96304736593,178260.57644871846,207123.96489498302
